,Region,State_var,Significance,if_tsfresh,if_log,model,train_rmse_1,train_rmse_2,train_rmse_3,train_rmse_4,train_rmse_5,test_rmse_1,test_rmse_2,test_rmse_3,test_rmse_4,test_rmse_5,train_mape_1,train_mape_2,train_mape_3,train_mape_4,train_mape_5,test_mape_1,test_mape_2,test_mape_3,test_mape_4,test_mape_5,mean_train_rmse,mean_test_rmse,mean_train_mape,mean_test_mape,med_train_rmse,med_test_rmse,med_train_mape,med_test_mape,max_train_rmse,max_test_rmse,max_train_mape,max_test_mape,HL_train_rmse,HL_test_rmse,HL_train_mape,HL_test_mape
1172,C,V_t,4.0,True,False,EN,80.9910903455432,83.00671351456893,80.4008972997239,75.5744501934891,87.34961419775757,99.0114185259224,121.05751355881564,128.95092030856094,109.20715270884865,92.82211214574043,8.852668993556582,9.052870571787121,8.733558369604838,7.733564665731456,9.299919373197662,7.892486322110706,12.02766501004237,12.253814556771937,12.503425253953502,10.946055373562267,81.46455311021654,110.20982344957761,8.73451639477553,11.124689303288156,80.9910903455432,109.20715270884865,8.852668993556582,12.02766501004237,87.34961419775757,128.95092030856094,9.299919373197662,12.503425253953502,81.46203219562334,110.03446604236902,8.852668993556582,11.599934965167101
1173,C,V_t,4.0,True,False,LCEN,111.95176248736021,112.09818850035118,75.35202670055946,82.7042524735349,79.088963315194,112.05497490136307,124.11528177445732,168.47947423577142,123.72082756864944,192.21793689152204,12.18359070650852,12.432893622489729,8.438302569962865,8.956025906209748,8.274704844790048,11.596139554529033,13.219708478834209,15.104624989821508,14.50169067783806,13.027201544302471,92.23903869539996,144.11769907435266,10.057103529992181,13.489873049065057,82.7042524735349,124.11528177445732,8.956025906209748,13.219708478834209,112.09818850035118,192.21793689152204,12.432893622489729,15.104624989821508,93.72510760045532,146.10015090221043,10.310946638235691,13.35038227217527
1174,C,V_t,4.0,True,False,ALVEN,75.0429467673457,108.71942370995968,81.62241104803884,104.3251704941242,70.39057161209541,100.84197998428314,116.00369088530057,172.03927189520465,140.46608615600613,153.1137990317281,8.282224906795177,11.913385569992498,9.012111251560762,11.082478419273977,7.485302280452515,9.5076915619811,12.712802430509194,14.365756319862703,17.062996999093365,12.451047594165159,88.02010472631278,136.49296559050453,9.555100485614986,13.220058981122303,81.62241104803884,140.46608615600613,9.012111251560762,12.712802430509194,108.71942370995968,172.03927189520465,11.913385569992498,17.062996999093365,89.55499766102756,136.44062593974388,9.682351663034577,13.285344280537231
1175,C,V_t,4.0,True,False,XGB,5.228420969451771,0.0961445997740513,0.767533087682279,0.38665605308170936,0.9800713430121823,109.78075372682967,119.19331502983849,159.16751786067928,110.01921401465418,121.56082180221212,0.556887791343104,0.010145410152866735,0.07441416681243992,0.03858261239090471,0.09565464060900784,10.387117581814875,13.089704211361703,11.105567877557943,12.102132166575764,13.36153110599647,1.4917652106003985,123.94432448684275,0.15513692426166464,12.00921058866135,0.767533087682279,119.19331502983849,0.07441416681243992,12.102132166575764,5.228420969451771,159.16751786067928,0.556887791343104,13.36153110599647,0.767533087682279,119.19331502983849,0.07441416681243992,12.097636044459822
1176,C,V_t,4.5,True,False,SVR,55.31577824185961,42.527805433239784,69.7471220557268,68.89253323975755,53.1875429554149,94.23462712960396,84.79938348180661,139.22107956187355,110.14452587632489,95.99065493139709,4.540254602961724,2.6653792711306146,6.316678195420554,6.453641201652299,3.9758298536614256,9.309780456396055,10.027626912015911,11.25907599761675,11.538560646452286,11.583549723599138,57.93415638519973,104.87805419620122,4.790356624965324,10.743718747216027,55.31577824185961,95.99065493139709,4.540254602961724,11.25907599761675,69.7471220557268,139.22107956187355,6.453641201652299,11.583549723599138,56.1374637444833,102.18957650296443,4.559510236391457,10.783093779234099
1177,C,V_t,4.5,True,False,RF,37.40808463762176,37.68081156051653,33.030574711716994,36.42637627995528,32.27704704243126,89.13412052317811,92.30947039713749,146.77851924035772,117.6445741355266,118.0394952597497,3.8443135121526684,3.59666460515417,3.474418678867936,3.38401365362258,3.245687692356937,8.291835066702744,10.309505845491756,10.663086750942885,13.707753887756368,13.008167608006861,35.36457884644837,112.78123591118992,3.5090196284308584,11.196069831780122,36.42637627995528,117.6445741355266,3.474418678867936,10.663086750942885,37.68081156051653,146.77851924035772,3.8443135121526684,13.707753887756368,35.21932967466938,117.6445741355266,3.490339129388375,10.999794477229557
1178,C,V_t,4.5,True,False,EN,82.46079347995757,85.55093513480043,75.8144674724482,76.50897650133993,87.80873705160954,94.32776720143767,115.90157215887076,129.08052757130832,110.18846387141635,93.43968812703828,8.97271777270667,9.315943800749924,8.13511235418583,7.790451545334282,9.330187242850961,7.9893830922935445,12.213723423504105,12.187451389694232,12.238515879352008,10.744828818120034,81.62878192803115,108.58760378601428,8.708882543165533,11.074780520592785,82.46079347995757,110.18846387141635,8.97271777270667,12.187451389694232,87.80873705160954,129.08052757130832,9.330187242850961,12.238515879352008,81.81160226202887,110.18846387141635,8.725528077467878,11.47927612081207
1179,C,V_t,4.5,True,False,LCEN,111.95176248736021,112.09818850035118,73.0785864068108,84.99346206760507,76.43039381447313,112.05497490136307,124.11528177445732,165.97747700201094,125.14294106421478,192.59469008698662,12.18359070650852,12.432893622489729,8.152298465342376,9.152472115018469,7.932815718080781,11.596139554529033,13.219708478834209,15.140751460871044,14.819642518387498,12.575610770239154,91.71047865532009,143.97707296580654,9.970814125487975,13.470370556572187,84.99346206760507,125.14294106421478,9.152472115018469,13.219708478834209,112.09818850035118,192.59469008698662,12.432893622489729,15.140751460871044,92.58838745358099,145.04637938823413,10.167944585925447,13.368445507700038
1180,C,V_t,4.5,True,False,ALVEN,75.06859159922378,103.76939667451852,85.2062821648339,106.55804924172132,70.52269161790889,100.20423381856112,150.58049507129024,188.9902280247426,142.00911700260286,193.0034008031731,8.236045763605121,11.445621642505118,9.258062890187652,11.258840908159534,7.460376553768514,9.315991965698949,14.16785699196034,15.098693826214125,17.20346627276967,12.902737878581277,88.22500225964129,154.95749494407397,9.531789551645186,13.737749387044872,85.2062821648339,150.58049507129024,9.258062890187652,14.16785699196034,106.55804924172132,193.0034008031731,11.445621642505118,17.20346627276967,88.54037042981511,150.58049507129024,9.452999098136816,14.0007158523977
1181,C,V_t,4.5,True,False,XGB,4.709474377857129,0.09753574145559053,5.806691878487892,0.09395709195245618,1.3070510326105145,113.2672809267554,101.9602184969017,153.95617702046147,120.81908723598221,119.33670614903188,0.5104630666960662,0.01046461093891215,0.6442246113653334,0.006710951865474487,0.12247600148936552,10.981577903374841,10.457861591152833,12.104543983006305,13.730205497831506,13.157701716025821,2.402942024472716,121.86789396582654,0.25886784847103034,12.086378138278262,1.3070510326105145,119.33670614903188,0.12247600148936552,12.104543983006305,5.806691878487892,153.95617702046147,0.6442246113653334,13.730205497831506,2.40350505965636,119.33670614903188,0.2604638388174892,12.09403354449217
