,if_reduced,if_log,model,train_rmse_1,train_rmse_2,train_rmse_3,train_rmse_4,train_rmse_5,test_rmse_1,test_rmse_2,test_rmse_3,test_rmse_4,test_rmse_5,train_mape_1,train_mape_2,train_mape_3,train_mape_4,train_mape_5,test_mape_1,test_mape_2,test_mape_3,test_mape_4,test_mape_5,mean_train_rmse,mean_test_rmse,mean_train_mape,mean_test_mape,med_train_rmse,med_test_rmse,med_train_mape,med_test_mape,max_train_rmse,max_test_rmse,max_train_mape,max_test_mape,HL_train_rmse,HL_test_rmse,HL_train_mape,HL_test_mape
10,False,True,RR,142.74258226993436,139.79861061306613,126.76597176339688,134.04914119144607,143.78667132497216,134.8594456765582,138.75858271924739,192.38258492423822,160.11893674797335,124.22340231423699,14.241293684698872,13.632085957282781,13.082410604762222,13.359822242454218,14.09245737751678,12.71026473990443,15.058901362438316,15.872952021527693,17.25035445863005,13.40272449711825,137.4285954325631,150.06859047645082,13.681613973342973,14.859039415923746,139.79861061306613,138.75858271924739,13.632085957282781,15.058901362438316,143.78667132497216,192.38258492423822,14.241293684698872,17.25035445863005,138.39586173069023,147.48919121226578,13.661852144730547,14.98030959926724
11,False,True,PLS,142.6378377495347,139.86717032742877,126.82254870279435,134.41404494212978,143.76434534692882,134.85862011066916,138.36418866276415,193.46940692981576,159.94258268255246,122.64020574917876,14.242204548283336,13.594740233017754,13.1481896622588,13.385432291767579,14.093992641572745,12.711145619745277,14.924576072437661,16.259210914624816,17.116854584277135,13.17814425975284,137.50118941376329,149.85500082699608,13.692911875380043,14.837986290167546,139.86717032742877,138.36418866276415,13.594740233017754,14.924576072437661,143.76434534692882,193.46940692981576,14.242204548283336,17.116854584277135,138.52594134583222,147.4006013966108,13.695197105271067,14.914000102011206
12,False,True,SPLS,144.20887386116678,141.40065612636855,,135.20532929754884,144.8204335615043,123.3649116708346,134.13060005222076,,157.2064557422532,120.49936314823421,14.521092271138032,13.839834409507764,,13.503719938437714,14.188072089968422,12.264658227407612,14.837672159995044,,16.62243940618967,13.259623907076968,141.4088232116471,133.8003326533857,14.013179677262983,14.246098425167325,142.80476499376766,128.74775586152768,14.013953249738094,14.048648033536006,144.8204335615043,157.2064557422532,14.521092271138032,16.62243940618967,140.5538788528632,137.20814187938234,13.926120257147819,14.640610488396842
13,True,True,SVR,91.45740961367285,88.8429614476578,72.04203007784406,89.4081373583242,86.86187379481979,101.89399600510639,96.39033855374942,152.18532184166037,116.96611658675505,92.97280744117377,9.093037488132715,8.282182936734175,7.070034768487908,8.274306304771395,8.260755225756295,9.684903755240502,9.563988884594893,13.028525735649888,12.997293337900224,10.648069202969712,85.72248245846374,112.08171608568901,8.196063344776496,11.184556183271045,88.8429614476578,101.89399600510639,8.274306304771395,10.648069202969712,91.45740961367285,152.18532184166037,9.093037488132715,13.028525735649888,88.13500557657198,106.67822757025223,8.271469081245236,11.29625731012239
14,True,True,RF,53.01889011832561,76.4452314545273,54.14553364666947,55.630227918827266,55.81980449936984,83.43016580429799,87.43611257284692,144.38676803954039,110.10409315839945,92.0080285447966,5.585925025404778,7.494993274376627,5.663527253865215,5.654437286602796,5.982993468363556,7.487436537930248,9.695452153967086,12.158856671525577,12.685113518099977,10.231046029642746,59.0119375275439,103.47303362397626,6.076375261722594,10.451580982233127,55.630227918827266,92.0080285447966,5.663527253865215,10.231046029642746,76.4452314545273,144.38676803954039,7.494993274376627,12.685113518099977,55.630227918827266,98.77010286562319,5.818715377483176,10.231046029642746
15,True,True,EN,145.19894466937572,142.37488197485916,127.93823492289555,135.83140838666012,146.98316665345848,121.1461227633129,136.46748095739687,189.6349326347654,156.39802279070602,119.80992280385576,14.648204948636554,13.991820243896248,13.129939047874915,13.548136288643885,14.685700614451138,11.695280659829738,15.106988377074888,16.21006421370959,16.62958565225524,13.243296373035275,139.6653273214498,144.69129639000738,14.000760228700548,14.577043055180948,142.37488197485916,136.46748095739687,13.991820243896248,15.106988377074888,146.98316665345848,189.6349326347654,14.685700614451138,16.62958565225524,140.51517652801792,138.77207277700947,13.991820243896248,14.726680293372432
16,True,True,LCEN1,112.77953723824514,106.46549096001603,96.31334275637967,108.14896087614338,99.34039507381081,96.75869100471243,122.5591682627224,145.71330143805508,115.68341678629919,133.58860382322302,12.115216508898042,11.051204982588667,10.018534561044921,11.31739068174701,10.627659819995124,10.387019328017129,13.681207163947029,14.041757716701008,12.995640841114835,14.702203655659188,104.609545380919,122.86063626300242,11.026001310854754,13.161565741087838,106.46549096001603,122.5591682627224,11.051204982588667,13.681207163947029,112.77953723824514,145.71330143805508,12.115216508898042,14.702203655659188,104.5464399973124,122.5591682627224,11.051204982588667,13.51869927890792
17,True,True,LCEN2,85.64529475487738,81.28590341753574,98.63190660409464,71.00000892277376,71.877074226291,119.65336514481179,105.4713516170565,153.59281280187997,94.91752593338269,105.24883089879424,8.988100405600742,8.376166780974346,10.073042345356797,7.294192021781348,7.107596062703778,11.378109622089445,10.726157287844858,13.177275770306617,11.534230818189886,13.086923749510692,81.68803758511451,115.77677727918504,8.367819523283401,11.980539449588298,81.28590341753574,105.4713516170565,8.376166780974346,11.534230818189886,98.63190660409464,153.59281280187997,10.073042345356797,13.177275770306617,81.28590341753574,112.451098021803,8.376166780974346,11.951716529075737
18,True,True,LCEN3,89.26346607057438,79.79307278937303,88.27223743189833,69.16213476451142,76.5406922743196,120.5391435163528,100.89063261446084,134.79641366521057,144.11167621420933,106.0277803302372,9.155800523136717,8.174266657784715,8.959852318030118,6.8752591691253695,7.806545791389021,11.615771450249948,9.946912609362473,11.74654938618887,14.817589346688733,12.681183996206501,80.60632066613536,121.27312926809414,8.194344891893188,12.161601357739304,79.79307278937303,120.5391435163528,8.174266657784715,11.74654938618887,89.26346607057438,144.11167621420933,9.155800523136717,14.817589346688733,79.79307278937303,120.5391435163528,8.174266657784715,12.148477723228225
19,True,True,ALVEN1,115.01099482369906,108.60128501432192,105.29948520290444,109.6044842469418,112.76680014132091,95.85412323773129,125.40108571289417,145.0647128888191,119.04504932720829,103.49449386784966,12.164955122226027,11.218915332186437,10.97052617487069,11.402738742776174,11.913647436581824,10.41938019417673,14.084690318559913,13.774704431817284,13.207855430587292,11.05529216562531,110.25660988583763,117.7718930069005,11.534156561728231,12.508384508153307,109.6044842469418,119.04504932720829,11.402738742776174,13.207855430587292,115.01099482369906,145.0647128888191,12.164955122226027,14.084690318559913,110.15524001330175,119.04504932720829,11.56628138438413,12.414998298721297
20,True,True,ALVEN2,85.05042871657828,84.1250985381445,98.5484917054338,71.69374499760859,75.15113769328939,115.72621520384023,110.46374484510771,135.8276574093663,99.92147893947124,111.65418627405808,8.86438676281862,8.680160173345142,9.900144780500227,7.310713566770112,7.758746826835256,10.968569020343525,11.222733255645759,12.49195447907988,12.27109480941707,13.797024350031228,82.91378033021093,114.7186565343687,8.502830422053872,12.150275182903494,84.1250985381445,111.65418627405808,8.680160173345142,12.27109480941707,98.5484917054338,135.8276574093663,9.900144780500227,13.797024350031228,84.1250985381445,113.09498002447397,8.60542917363517,12.27109480941707
21,True,True,ALVEN3,85.34701763629079,84.90512310916634,85.75718793837079,74.2704404514661,79.92428492691025,117.181941506666,104.28712494893006,132.05313626800546,109.16456161726313,113.2236063276022,8.796905216671004,8.756680692806126,8.686880693284197,7.288218625631765,8.030968162022162,11.350808185813454,10.827371996940835,11.713788902187186,13.157506514107448,13.52252198611663,82.04081081244085,115.18207413369336,8.31193067808305,12.11439951703311,84.90512310916634,113.2236063276022,8.686880693284197,11.713788902187186,85.75718793837079,132.05313626800546,8.796905216671004,13.52252198611663,82.63565128160052,113.2236063276022,8.393824427414145,12.174946991528731
22,True,True,XGB,52.17548327471147,56.029719083781586,53.602635828860784,54.914667848588216,50.89206289222443,108.7882268392492,90.97789933009827,124.80585378000264,107.10266305472001,100.81682118648166,5.580782679975951,5.633306494227031,5.599863717778828,5.6493843258119325,5.297852990092196,10.553648545052166,11.063135954264613,11.141121257861109,11.35375508226915,10.698218496256796,53.52291378563329,106.49829283811036,5.552238041577188,10.961975867140769,53.602635828860784,107.10266305472001,5.599863717778828,11.063135954264613,56.029719083781586,124.80585378000264,5.6493843258119325,11.35375508226915,53.54507556164984,107.10266305472001,5.599863717778828,10.953701813660658
23,True,True,RR,144.34504096284687,140.06906247950812,127.48020229199513,134.92339822219577,145.64891420521136,125.37942031468432,137.13243242963827,189.94363614013773,156.82045000126686,111.05399297532105,14.520165941780986,13.627829676803069,13.104958111163164,13.45530432504221,14.48927520646985,12.442487358201735,15.090193528915497,16.172210870965934,16.60597898410673,12.2759018685514,138.49332363235143,144.06598637220966,13.839506652251856,14.517354522148258,140.06906247950812,137.13243242963827,13.627829676803069,15.090193528915497,145.64891420521136,189.94363614013773,14.520165941780986,16.60597898410673,139.63421959252133,141.0999351579756,13.812562026472076,14.440940426329066
24,True,True,PLS,144.3614229846576,140.18880231723423,127.40528257326298,134.91741588580487,145.71161098832684,125.95451394409501,136.25765398857274,189.52924698518,156.94063299460225,111.05067714934253,14.514211458101078,13.628341047727197,13.101057740017026,13.450524536870255,14.475398337132516,12.533379874517246,14.97517358469297,16.127456473859027,16.58374127656746,12.245178022256102,138.5169069498573,143.9465450123585,13.833906623969614,14.492985846378563,140.18880231723423,136.25765398857274,13.628341047727197,14.97517358469297,145.71161098832684,189.52924698518,14.514211458101078,16.58374127656746,139.63941943523122,141.44757346934864,13.807634599059053,14.41445964941178
25,True,True,SPLS,144.20887386116678,141.40065612636855,128.32434224404588,,,123.3649116708346,134.13060005222076,189.01112150444226,,,14.521092271138032,13.839834409507764,13.134093331142061,,,12.264658227407612,14.837672159995044,15.861159644724324,,,137.97795741052707,148.83554440916586,13.83167333726262,14.321163344042327,141.40065612636855,134.13060005222076,13.839834409507764,14.837672159995044,144.20887386116678,189.01112150444226,14.521092271138032,15.861159644724324,138.83363208948742,145.1593083199296,13.833713605323904,14.450290548030505
26,False,False,SVR,76.55521978398379,106.80972075534855,64.42631923140617,59.90862600902956,77.77375489864863,108.53860559852056,117.08145416404261,135.14998982181916,148.6309233926759,102.48503577671394,8.533894757236041,10.630231815894039,5.823945085518517,5.265322749583223,8.310328883328317,11.22919732385586,12.926906302194126,11.866274897208577,17.611891746704114,12.677483008258655,77.09472813568334,122.37720175075444,7.712744658312028,13.26235065564427,76.55521978398379,117.08145416404261,8.310328883328317,12.677483008258655,106.80972075534855,148.6309233926759,10.630231815894039,17.611891746704114,76.55521978398379,121.84429771016985,7.947777282738631,12.677483008258655
27,False,False,RF,52.80745600463808,56.40267899157934,54.10675452815887,57.46948631354167,51.13664700829471,83.12441280735824,93.76684152415474,139.66532384043015,108.79359511285216,101.64764019416167,5.628701305010203,5.64042606301789,5.686814928569453,5.925930314422755,5.360079101578106,7.725275784067875,10.877599962847011,11.884391665075809,12.471038816516796,11.795449725918475,54.384604569242526,105.39956269579139,5.648390342519681,10.950751190885192,54.10675452815887,101.64764019416167,5.64042606301789,11.795449725918475,57.46948631354167,139.66532384043015,5.925930314422755,12.471038816516796,54.30306666091819,101.64764019416167,5.64300470800043,11.380995813961409
28,False,False,EN,143.0246978182692,141.4131804235044,130.08189319514938,135.0302360315726,143.35631081350286,127.13733440861652,139.4943633299332,184.00642152694346,159.94426624870943,127.43930456490118,15.079250119815043,14.498690783997908,13.892512077395669,14.067846058078153,14.704739163150228,12.054179817460895,16.139998642042766,15.743056196996287,17.61412937219782,14.606281839982799,138.5812636563997,147.60433801582073,14.4486076404874,15.231529173736112,141.4131804235044,139.4943633299332,14.498690783997908,15.743056196996287,143.35631081350286,184.00642152694346,15.079250119815043,17.61412937219782,139.0274669249209,143.6917854068053,14.485881098605356,15.373140241012782
29,False,False,LCEN1,111.64783887375651,101.38712137803785,101.72219037832272,104.95996891211634,104.73328005754854,100.27008415568464,135.2027404801012,150.54327451341265,118.83517728586138,142.80757052250235,12.52569594378926,10.939683880005605,11.042917103771629,11.148320295983982,11.227073448034322,10.738572288503326,16.25295523833798,14.84735979113627,14.420760517008395,16.012415988143164,104.89007991995638,129.53176939151246,11.376738134316957,14.454412764625825,104.73328005754854,135.2027404801012,11.148320295983982,14.84735979113627,111.64783887375651,150.54327451341265,12.52569594378926,16.25295523833798,104.73328005754854,130.82137390418185,11.148320295983982,14.84735979113627
30,False,False,LCEN2,63.6059440007757,73.92253107117664,68.42506080572868,118.70066764758975,80.96593434999771,268.16026228611025,183.71381153214546,222.43090751061646,147.8443276518198,129.89638496009758,7.035456033956697,7.555353791259453,7.3552176127993585,12.370602275367013,8.77941313809463,21.998409312553083,15.260509852129559,20.235141308463394,16.144971702950222,14.413359820947212,81.1240275750537,190.40913878815792,8.61920857029543,17.610478399408695,73.92253107117664,183.71381153214546,7.555353791259453,16.144971702950222,118.70066764758975,268.16026228611025,12.370602275367013,21.998409312553083,74.6954975778632,185.13761758121814,8.067315375446995,17.747825580296478
31,False,False,LCEN3,109.7535274180094,120.9138894050981,95.42993924207028,113.03759172104067,121.59795438526575,162.6347615791233,107.28292427116665,166.1374144658171,134.9471391956834,112.87059611410574,12.151838829459976,12.287629536060992,10.298376378765004,11.554254640271317,12.33469272100563,15.602370777642273,11.485674936154734,14.390282971389293,15.423293553608389,12.7255134783292,112.14658043429684,136.77456712517926,11.725358421112585,13.925427143424779,113.03759172104067,134.9471391956834,12.151838829459976,14.390282971389293,121.59795438526575,166.1374144658171,12.33469272100563,15.602370777642273,113.03759172104067,136.71016936849188,11.920942088166154,14.074403515968793
32,False,False,ALVEN1,114.78541703545261,106.43360486455494,105.14895031476364,106.18027849196693,105.62360902917446,99.81064906839308,130.05649970044303,140.1662114277055,132.24125661967403,128.9352808618976,12.571420590646564,11.53736398038488,11.311630311949385,11.363027407940978,11.346899713515446,10.781553107213588,15.126160110467497,13.945519166932252,15.203945517101271,14.110427949867315,107.63437194718252,126.24197953562263,11.626068400887451,13.833521170316384,106.18027849196693,130.05649970044303,11.363027407940978,14.110427949867315,114.78541703545261,140.1662114277055,12.571420590646564,15.203945517101271,106.18027849196693,130.05649970044303,11.442131846950163,14.110427949867315
33,False,False,ALVEN2,69.15958999692492,82.36669852675153,85.78608382617918,125.10815364072617,80.06879509787441,243.92719702421408,98.87808156670887,127.07007737158787,144.3848819804912,107.52378546651127,7.738657809049079,8.718808884145744,8.789380222806557,13.072881872471283,8.215837060344645,19.897717781867556,10.120395721144053,11.440444056877386,16.238527739201032,13.134495276689064,88.49786421769124,144.35680468190267,9.307113169763463,14.166316115155817,82.36669852675153,127.07007737158787,8.718808884145744,13.134495276689064,125.10815364072617,243.92719702421408,13.072881872471283,19.897717781867556,82.9274394620268,127.07007737158787,8.718808884145744,13.839485898039209
34,False,False,ALVEN3,61.63823011919325,91.18329879333871,79.73122450141545,84.35767980888713,77.5084221493905,2130.068895180415,106.84780841060899,141.7319018076858,115.73968885850583,118.70085924477829,6.882427144230261,9.289665100885243,8.13212102701618,8.399364012870128,7.953037223585189,99.21506773091949,11.173391104761551,12.738669666640467,14.3479983259613,13.524380808718222,78.88377107444501,522.6178307003988,8.1313229017174,30.199901527400204,79.73122450141545,118.70085924477829,8.13212102701618,13.524380808718222,91.18329879333871,2130.068895180415,9.289665100885243,99.21506773091949,79.73122450141545,128.7357953330958,8.13212102701618,13.543333996300884
35,False,False,XGB,52.11809579554564,55.95407421115334,53.5298774775264,54.84978643840428,50.84180730432597,110.04598365407661,86.57801615603665,137.48368969660208,120.11826407072249,95.5726128600257,5.607857443662894,5.645878138553038,5.633175105911465,5.672098182635466,5.3223867129903395,10.323582911260802,10.525811078284686,11.692453981754609,12.992334301297307,10.420333309188138,53.45872824539113,109.95971328749272,5.576279116750641,11.19090311635711,53.5298774775264,110.04598365407661,5.633175105911465,10.525811078284686,55.95407421115334,137.48368969660208,5.672098182635466,12.992334301297307,53.48394111697496,110.04598365407661,5.626867791107966,11.056393645471374
36,False,False,RR,141.36185212388645,138.20058485175863,127.25727552827749,132.02821136118865,142.45978065115588,132.41060660270608,141.62629474898202,186.04643276333627,164.0392407867161,123.62090172847473,14.738448638781493,13.84322623368953,13.60338602910911,13.642032528802437,14.494653040688993,12.373624900067872,15.96291360992894,15.825716430683153,17.80663745876127,13.897672732436,136.2615409032534,149.54869532604306,14.064349294214313,15.173313026375444,138.20058485175863,141.62629474898202,13.84322623368953,15.825716430683153,142.45978065115588,186.04643276333627,14.738448638781493,17.80663745876127,136.69503174253754,148.2249236947111,14.068342784745715,15.09013117941457
37,False,False,PLS,141.36085560024287,138.3644658171891,127.55551813272673,132.15920993624758,142.49552689882918,132.33942471030042,141.3211188097861,187.4699343588171,163.73071354294146,122.14046237933988,14.744045291095517,13.79049736818505,13.692913096426922,13.607993922404873,14.511701852467004,12.380273793276544,15.82262017357961,15.927432331823603,17.634949481966363,13.714280643936002,136.3871152770471,149.40033076023698,14.069430306115873,15.095911284916426,138.3644658171891,141.3211188097861,13.79049736818505,15.82262017357961,142.49552689882918,187.4699343588171,14.744045291095517,17.634949481966363,136.76003276824522,148.03506912662095,14.102307474446963,15.007611637621453
38,False,False,SPLS,143.04754727262875,139.43963813731335,128.7406879623156,143.69946638730562,144.683617629666,123.4080080728518,137.1157826243386,182.25396110256307,162.54290929564104,112.94091256353514,14.823819830166116,13.919072629415659,13.644189340871346,14.572647762343195,14.739294020989885,12.220754864693069,15.696951681464068,15.476160704272093,17.409460720170017,13.100957179580156,139.92219147784584,143.6523147317859,14.33980471675724,14.780857030035879,143.04754727262875,137.1157826243386,14.572647762343195,15.476160704272093,144.683617629666,182.25396110256307,14.823819830166116,17.409460720170017,141.5695522623095,142.9754586842464,14.329183325202772,14.815107792431544
39,True,False,SVR,91.20783786164861,95.32844061009973,72.81043984308661,90.06123570176834,94.81080773550234,98.24761304023085,97.22665092791145,147.1934480548759,114.2989980537874,86.85383192735404,9.163693967498824,8.844059524812314,6.955809464686036,8.213319356531883,9.136041120405846,9.125483824673069,9.134459044142531,12.839274109803076,12.851756625208278,9.968737507148086,88.84375235042113,108.76410840083193,8.462584686786979,10.783942222195007,91.20783786164861,98.24761304023085,8.844059524812314,9.968737507148086,95.32844061009973,147.1934480548759,9.163693967498824,12.851756625208278,91.20783786164861,105.76282449084943,8.674680238468865,10.986866576972805
40,True,False,RF,52.77764503633301,56.35666690362638,70.03640045381238,57.82829077733866,55.6868824297792,82.99005101140646,90.89905602614547,147.75021174351556,106.12732622936446,96.10756688057907,5.6186025601672975,5.637735344643285,7.552093304025465,5.944844473267957,6.013589147397763,7.444206570542951,10.769004241563781,13.294463066411192,12.135077149867765,10.924982401635656,58.53717712017792,104.7748423782022,6.1533729659003535,10.91354668600427,56.35666690362638,96.10756688057907,5.944844473267957,10.924982401635656,70.03640045381238,147.75021174351556,7.552093304025465,13.294463066411192,56.757586603558934,98.51319112775496,5.944844473267957,10.924982401635656
41,True,False,EN,144.23166514634474,140.52808613643577,127.85553533067727,134.68420728102788,145.07994049548086,121.12960441786079,139.6693428834201,183.33266452211745,158.614737667495,119.49966871581086,15.138959228431704,14.330078913084776,13.604728598917147,13.892320783500018,14.989424829296496,11.869629755134643,16.0768604538063,15.78078269875646,17.29171387269758,13.715242257551385,138.4758868779933,144.44920364134083,14.391102470646029,14.946845807589273,140.52808613643577,139.6693428834201,14.330078913084776,15.78078269875646,145.07994049548086,183.33266452211745,15.138959228431704,17.29171387269758,139.4579362136863,139.8721710426779,14.371843913674425,14.896051355678843
42,True,False,LCEN1,115.57020985460483,107.51508102523545,96.76145321285748,110.50741761796465,101.66387081074984,99.77421668170722,125.03161080969493,141.5469986801332,117.65451820000683,139.73577600441865,12.813736303549167,11.566854687285373,10.353717823063835,11.798192467275555,11.330962566118453,10.731480803566885,14.469697788580854,14.186412865985737,13.683259940572716,15.899279785516894,106.40360650428245,124.74862407519217,11.572692769458477,13.79402623684462,107.51508102523545,125.03161080969493,11.566854687285373,14.186412865985737,115.57020985460483,141.5469986801332,12.813736303549167,15.899279785516894,106.16583153373115,125.03161080969493,11.566854687285373,14.076478864576785
43,True,False,LCEN2,86.24711743737791,82.85232642041665,95.11276081419327,72.85063251213752,71.90337694080048,118.35831505888501,104.43197562990295,144.60570387306097,99.40108327749063,114.26377813495324,9.24209399065448,8.684388987480133,9.928188847333569,7.66867862040117,7.416770103003257,11.184979498130513,11.079786688582026,12.613593470067686,12.24812292642691,14.468340584795197,81.79324282498517,116.21217119485857,8.588024109774523,12.318964633600467,82.85232642041665,114.26377813495324,8.684388987480133,12.24812292642691,95.11276081419327,144.60570387306097,9.928188847333569,14.468340584795197,82.85232642041665,114.26377813495324,8.672479475168412,12.24812292642691
44,True,False,LCEN3,87.76256771961803,81.08776216300397,88.07539061199614,68.82472118973098,76.7645300714223,119.58654584232185,99.38457632115694,129.55421081956496,141.0083164320555,111.83877198520055,9.297052906230482,8.490623915717064,9.066210409564144,7.12366459202495,7.859766880577719,11.675857821812157,10.29395549995597,11.63351739206658,14.781538727774617,13.007620151624886,80.5029943511543,120.27448428005997,8.367463740822872,12.278497918646842,81.08776216300397,119.58654584232185,8.490623915717064,11.675857821812157,88.07539061199614,141.0083164320555,9.297052906230482,14.781538727774617,81.08776216300397,120.19644637660622,8.462988645070931,12.320568771845732
